new_packets,energy_spent,nodes_died,new_drops,packet_ratio,energy_ratio,energy_consumption_ratio,alive_ratio,death_ratio,drop_ratio,aoi_norm,packet_reward,energy_reward,alive_reward,aoi_penalty,energy_penalty,death_penalty,drop_penalty,total_reward,step
1,0.15421959587660794,0,1,0.3333333333333333,0.5700317336437734,0.051406531958869316,1.0,0.0,0.3333333333333333,0.06,0.18333333333333335,0.14250793341094334,0.2,-0.006,-0.002570326597943466,-0.0,-0.016666666666666666,0.5006042734796665,681
1,0.0865054614782359,0,0,0.3333333333333333,0.5411965798176946,0.028835153826078635,1.0,0.0,0.0,0.04,0.18333333333333335,0.13529914495442366,0.2,-0.004,-0.0014417576913039317,-0.0,-0.0,0.513190720596453,682
2,0.22594200618356597,0,1,0.6666666666666666,0.46588257775650604,0.07531400206118866,1.0,0.0,0.3333333333333333,0.026666666666666665,0.3666666666666667,0.11647064443912651,0.2,-0.0026666666666666666,-0.003765700103059433,-0.0,-0.016666666666666666,0.6600382776694004,683
2,0.22594200618356597,0,1,0.6666666666666666,0.3905685756953174,0.07531400206118866,1.0,0.0,0.3333333333333333,0.026666666666666665,0.3666666666666667,0.09764214392382935,0.2,-0.0026666666666666666,-0.003765700103059433,-0.0,-0.016666666666666666,0.6412097771541032,684
0,0.08650546147823568,0,1,0.0,0.3617334218692388,0.02883515382607856,1.0,0.0,0.3333333333333333,0.04666666666666667,0.0,0.0904333554673097,0.2,-0.004666666666666667,-0.001441757691303928,-0.0,-0.016666666666666666,0.26765826444267243,685
2,0.14243654470533051,0,0,0.6666666666666666,0.3142545736341286,0.04747884823511017,1.0,0.0,0.0,0.03333333333333333,0.3666666666666667,0.07856364340853215,0.2,-0.0033333333333333335,-0.0023739424117555086,-0.0,-0.0,0.63952303433011,686
1,0.15822787178519393,0,1,0.3333333333333333,0.26151194970573066,0.05274262392839798,1.0,0.0,0.3333333333333333,0.04666666666666667,0.18333333333333335,0.06537798742643267,0.2,-0.004666666666666667,-0.002637131196419899,-0.0,-0.016666666666666666,0.42474085623001284,687
1,0.07071413439837215,0,0,0.3333333333333333,0.23794057157293994,0.023571378132790716,1.0,0.0,0.0,0.05333333333333333,0.18333333333333335,0.059485142893234984,0.2,-0.005333333333333333,-0.0011785689066395359,-0.0,-0.0,0.43630657398659545,688
0,0.1361623340463658,1,1,0.0,0.19255312689081802,0.045387444682121934,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.05,0.0,0.048138281722704505,0.13333333333333333,-0.005000000000000001,-0.002269372234106097,-0.06666666666666667,-0.016666666666666666,0.09086890948859842,689
1,0.14143654470533046,0,1,0.3333333333333333,0.1454076119890412,0.04714551490177682,0.6666666666666666,0.0,0.3333333333333333,0.04,0.18333333333333335,0.0363519029972603,0.13333333333333333,-0.004,-0.002357275745088841,-0.0,-0.016666666666666666,0.3299946272521715,690
1,0.10372452872974786,1,0,0.3333333333333333,0.11083276907912525,0.03457484290991595,0.3333333333333333,0.3333333333333333,0.0,0.02,0.18333333333333335,0.02770819226978131,0.06666666666666667,-0.002,-0.0017287421454957976,-0.06666666666666667,-0.0,0.2073127834576189,691
1,0.07272241030695825,0,0,0.3333333333333333,0.08659196564347249,0.02424080343565275,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.021647991410868123,0.06666666666666667,-0.002,-0.0012120401717826378,-0.0,-0.0,0.26843595123908554,692
1,0.07272241030695828,0,0,0.3333333333333333,0.06235116220781973,0.02424080343565276,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.015587790551954932,0.06666666666666667,-0.002,-0.001212040171782638,-0.0,-0.0,0.26237575038017236,693
1,0.07272241030695828,0,0,0.3333333333333333,0.03811035877216697,0.02424080343565276,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.009527589693041743,0.06666666666666667,-0.002,-0.001212040171782638,-0.0,-0.0,0.2563155495212591,694
0,0.0010000000000000009,0,0,0.0,0.037777025438833635,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.04,0.0,0.009444256359708409,0.06666666666666667,-0.004,-1.6666666666666684e-05,-0.0,-0.0,0.07209425635970841,695
1,0.07272241030695827,0,0,0.3333333333333333,0.013536222003180881,0.024240803435652755,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.0033840555007952204,0.06666666666666667,-0.002,-0.0012120401717826378,-0.0,-0.0,0.2501720153290126,696
0,0.0010000000000000009,0,0,0.0,0.013202888669847548,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.04,0.0,0.003300722167461887,0.06666666666666667,-0.004,-1.6666666666666684e-05,-0.0,-0.0,0.06595072216746188,697
0,0.0010000000000000009,0,0,0.0,0.012869555336514215,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.06,0.0,0.003217388834128554,0.06666666666666667,-0.006,-1.6666666666666684e-05,-0.0,-0.0,0.06386738883412856,698
0,0.0010000000000000009,0,0,0.0,0.01253622200318088,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.08,0.0,0.00313405550079522,0.06666666666666667,-0.008,-1.6666666666666684e-05,-0.0,-0.0,0.06178405550079522,699
0,0.0010000000000000009,0,0,0.0,0.012202888669847547,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.1,0.0,0.003050722167461887,0.06666666666666667,-0.010000000000000002,-1.6666666666666684e-05,-0.0,-0.0,0.05970072216746188,700
0,0.0010000000000000009,0,0,0.0,0.011869555336514214,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.12,0.0,0.0029673888341285536,0.06666666666666667,-0.012,-1.6666666666666684e-05,-0.0,-0.0,0.05761738883412856,701
0,0.0010000000000000009,0,0,0.0,0.01153622200318088,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.14,0.0,0.00288405550079522,0.06666666666666667,-0.014000000000000002,-1.6666666666666684e-05,-0.0,-0.0,0.055534055500795224,702
0,0.0010000000000000009,0,0,0.0,0.011202888669847547,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.16,0.0,0.0028007221674618867,0.06666666666666667,-0.016,-1.6666666666666684e-05,-0.0,-0.0,0.053450722167461884,703
0,0.0010000000000000009,0,0,0.0,0.010869555336514214,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.18,0.0,0.0027173888341285534,0.06666666666666667,-0.018,-1.6666666666666684e-05,-0.0,-0.0,0.05136738883412856,704
0,0.0010000000000000009,0,0,0.0,0.010536222003180879,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.2,0.0,0.0026340555007952197,0.06666666666666667,-0.020000000000000004,-1.6666666666666684e-05,-0.0,-0.0,0.04928405550079522,705
0,0.0010000000000000009,0,0,0.0,0.010202888669847546,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.22,0.0,0.0025507221674618864,0.06666666666666667,-0.022000000000000002,-1.6666666666666684e-05,-0.0,-0.0,0.04720072216746188,706
0,0.0010000000000000009,0,0,0.0,0.009869555336514213,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.24,0.0,0.002467388834128553,0.06666666666666667,-0.024,-1.6666666666666684e-05,-0.0,-0.0,0.04511738883412856,707
0,0.0010000000000000009,0,0,0.0,0.009536222003180878,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.26,0.0,0.0023840555007952195,0.06666666666666667,-0.026000000000000002,-1.6666666666666684e-05,-0.0,-0.0,0.04303405550079522,708
1,0.15822787178519393,0,1,0.3333333333333333,0.947257376071602,0.05274262392839798,1.0,0.0,0.3333333333333333,0.02,0.18333333333333335,0.2368143440179005,0.2,-0.002,-0.002637131196419899,-0.0,-0.016666666666666666,0.5988438794881471,710
2,0.15421959587660794,0,0,0.6666666666666666,0.8958508441127327,0.051406531958869316,1.0,0.0,0.0,0.026666666666666665,0.3666666666666667,0.2239627110281832,0.2,-0.0026666666666666666,-0.002570326597943466,-0.0,-0.0,0.7853923844302397,711
1,0.07071413439837215,0,0,0.3333333333333333,0.872279465979942,0.023571378132790716,1.0,0.0,0.0,0.04,0.18333333333333335,0.2180698664949855,0.2,-0.004,-0.0011785689066395359,-0.0,-0.0,0.5962246309216793,712
2,0.15421959587660794,0,0,0.6666666666666666,0.8208729340210726,0.051406531958869316,1.0,0.0,0.0,0.04,0.3666666666666667,0.20521823350526816,0.2,-0.004,-0.002570326597943466,-0.0,-0.0,0.7653145735739914,713
2,0.14243654470533018,0,0,0.6666666666666666,0.7733940857859626,0.04747884823511006,1.0,0.0,0.0,0.026666666666666665,0.3666666666666667,0.19334852144649065,0.2,-0.0026666666666666666,-0.0023739424117555034,-0.0,-0.0,0.7549745790347352,714
3,0.22594200618356597,0,0,1.0,0.6980800837247739,0.07531400206118866,1.0,0.0,0.0,0.02,0.55,0.17452002093119348,0.2,-0.002,-0.003765700103059433,-0.0,-0.0,0.918754320828134,715
1,0.14243654470533063,0,1,0.3333333333333333,0.6506012354896638,0.047478848235110206,1.0,0.0,0.3333333333333333,0.03333333333333333,0.18333333333333335,0.16265030887241594,0.2,-0.0033333333333333335,-0.0023739424117555103,-0.0,-0.016666666666666666,0.5236096997939939,716
0,0.07071413439837215,0,1,0.0,0.627029857356873,0.023571378132790716,1.0,0.0,0.3333333333333333,0.05333333333333333,0.0,0.15675746433921825,0.2,-0.005333333333333333,-0.0011785689066395359,-0.0,-0.016666666666666666,0.33357889543257874,717
1,0.15822787178519393,0,1,0.3333333333333333,0.5742872334284751,0.05274262392839798,1.0,0.0,0.3333333333333333,0.05333333333333333,0.18333333333333335,0.14357180835711877,0.2,-0.005333333333333333,-0.002637131196419899,-0.0,-0.016666666666666666,0.5022680104940322,718
1,0.08650546147823546,0,0,0.3333333333333333,0.5454520796023966,0.028835153826078486,1.0,0.0,0.0,0.04666666666666667,0.18333333333333335,0.13636301990059915,0.2,-0.004666666666666667,-0.0014417576913039244,-0.0,-0.0,0.5135879288759618,719
0,0.07071413439837237,0,1,0.0,0.5218807014696057,0.023571378132790793,1.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.13047017536740144,0.2,-0.006666666666666667,-0.0011785689066395398,-0.0,-0.016666666666666666,0.30595827312742857,720
1,0.08650546147823568,0,0,0.3333333333333333,0.4930455476435272,0.02883515382607856,1.0,0.0,0.0,0.07333333333333333,0.18333333333333335,0.1232613869108818,0.2,-0.007333333333333334,-0.001441757691303928,-0.0,-0.0,0.49781962921957784,721
2,0.22594200618356597,0,1,0.6666666666666666,0.41773154558233855,0.07531400206118866,1.0,0.0,0.3333333333333333,0.06,0.3666666666666667,0.10443288639558464,0.2,-0.006,-0.003765700103059433,-0.0,-0.016666666666666666,0.6446671862925252,722
1,0.14243654470533063,0,1,0.3333333333333333,0.3702526973472284,0.047478848235110206,1.0,0.0,0.3333333333333333,0.07333333333333333,0.18333333333333335,0.0925631743368071,0.2,-0.007333333333333334,-0.0023739424117555103,-0.0,-0.016666666666666666,0.4495225652583849,723
0,0.0029999999999998916,0,0,0.0,0.3692526973472284,0.0009999999999999638,1.0,0.0,0.0,0.09333333333333334,0.0,0.0923131743368071,0.2,-0.009333333333333334,-4.999999999999819e-05,-0.0,-0.0,0.28292984100347374,724
2,0.14243654470533051,0,0,0.6666666666666666,0.3217738491121182,0.04747884823511017,1.0,0.0,0.0,0.04,0.3666666666666667,0.08044346227802955,0.2,-0.004,-0.0023739424117555086,-0.0,-0.0,0.6407361865329408,725
0,0.0030000000000000027,0,0,0.0,0.3207738491121182,0.0010000000000000009,1.0,0.0,0.0,0.06,0.0,0.08019346227802955,0.2,-0.006,-5.000000000000005e-05,-0.0,-0.0,0.27414346227802955,726
1,0.15421959587660783,0,1,0.3333333333333333,0.26936731715324896,0.051406531958869274,1.0,0.0,0.3333333333333333,0.06666666666666667,0.18333333333333335,0.06734182928831224,0.2,-0.006666666666666667,-0.002570326597943464,-0.0,-0.016666666666666666,0.4247715026903688,727
0,0.0030000000000000027,0,0,0.0,0.26836731715324896,0.0010000000000000009,1.0,0.0,0.0,0.08666666666666666,0.0,0.06709182928831224,0.2,-0.008666666666666666,-5.000000000000005e-05,-0.0,-0.0,0.2583751626216456,728
1,0.15822787178519393,0,1,0.3333333333333333,0.21562469322485098,0.05274262392839798,1.0,0.0,0.3333333333333333,0.06,0.18333333333333335,0.053906173306212744,0.2,-0.006,-0.002637131196419899,-0.0,-0.016666666666666666,0.4119357087764596,729
1,0.15421959587660783,0,1,0.3333333333333333,0.16421816126598168,0.051406531958869274,1.0,0.0,0.3333333333333333,0.07333333333333333,0.18333333333333335,0.04105454031649542,0.2,-0.007333333333333334,-0.002570326597943464,-0.0,-0.016666666666666666,0.39781754705188527,730
1,0.13015405813777975,1,0,0.3333333333333333,0.12083347522005511,0.04338468604592658,0.6666666666666666,0.3333333333333333,0.0,0.08,0.18333333333333335,0.030208368805013777,0.13333333333333333,-0.008,-0.002169234302296329,-0.06666666666666667,-0.0,0.27003913450271744,731
1,0.07372241030695825,0,0,0.3333333333333333,0.09625933845106903,0.024574136768986083,0.6666666666666666,0.0,0.0,0.03,0.18333333333333335,0.024064834612767257,0.13333333333333333,-0.003,-0.0012287068384493043,-0.0,-0.0,0.3365027944409847,732
1,0.10172452872974788,1,0,0.3333333333333333,0.06235116220781973,0.033908176243249294,0.3333333333333333,0.3333333333333333,0.0,0.02,0.18333333333333335,0.015587790551954932,0.06666666666666667,-0.002,-0.0016954088121624647,-0.06666666666666667,-0.0,0.19522571507312586,733
1,0.07272241030695828,0,0,0.3333333333333333,0.03811035877216697,0.02424080343565276,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.009527589693041743,0.06666666666666667,-0.002,-0.001212040171782638,-0.0,-0.0,0.2563155495212591,734
0,0.0010000000000000009,0,0,0.0,0.037777025438833635,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.04,0.0,0.009444256359708409,0.06666666666666667,-0.004,-1.6666666666666684e-05,-0.0,-0.0,0.07209425635970841,735
0,0.0010000000000000009,0,0,0.0,0.037443692105500304,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.06,0.0,0.009360923026375076,0.06666666666666667,-0.006,-1.6666666666666684e-05,-0.0,-0.0,0.07001092302637507,736
0,0.0010000000000000009,0,0,0.0,0.03711035877216697,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.08,0.0,0.009277589693041743,0.06666666666666667,-0.008,-1.6666666666666684e-05,-0.0,-0.0,0.06792758969304175,737
1,0.07272241030695827,0,0,0.3333333333333333,0.012869555336514215,0.024240803435652755,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.003217388834128554,0.06666666666666667,-0.002,-0.0012120401717826378,-0.0,-0.0,0.25000534866234597,738
0,0.0010000000000000009,0,0,0.0,0.01253622200318088,0.00033333333333333365,0.3333333333333333,0.0,0.0,0.04,0.0,0.00313405550079522,0.06666666666666667,-0.004,-1.6666666666666684e-05,-0.0,-0.0,0.06578405550079522,739
1,0.14243654470533063,0,1,0.3333333333333333,0.9525211517648898,0.047478848235110206,1.0,0.0,0.3333333333333333,0.02,0.18333333333333335,0.23813028794122246,0.2,-0.002,-0.0023739424117555103,-0.0,-0.016666666666666666,0.6004230121961337,741
2,0.14243654470533018,0,0,0.6666666666666666,0.9050423035297798,0.04747884823511006,1.0,0.0,0.0,0.026666666666666665,0.3666666666666667,0.22626057588244494,0.2,-0.0026666666666666666,-0.0023739424117555034,-0.0,-0.0,0.7878866334706894,742
2,0.1542195958766075,0,0,0.6666666666666666,0.8536357715709105,0.05140653195886916,1.0,0.0,0.0,0.026666666666666665,0.3666666666666667,0.21340894289272763,0.2,-0.0026666666666666666,-0.002570326597943458,-0.0,-0.0,0.7748386162947842,743
1,0.07472241030695859,0,0,0.3333333333333333,0.828728301468591,0.02490747010231953,1.0,0.0,0.0,0.03333333333333333,0.18333333333333335,0.20718207536714775,0.2,-0.0033333333333333335,-0.0012453735051159765,-0.0,-0.0,0.5859367018620318,744
2,0.14243654470533018,0,0,0.6666666666666666,0.7812494532334809,0.04747884823511006,1.0,0.0,0.0,0.03333333333333333,0.3666666666666667,0.19531236330837023,0.2,-0.0033333333333333335,-0.0023739424117555034,-0.0,-0.0,0.7562717542299481,745
1,0.07472241030695814,0,0,0.3333333333333333,0.7563419831311616,0.02490747010231938,1.0,0.0,0.0,0.04666666666666667,0.18333333333333335,0.1890854957827904,0.2,-0.004666666666666667,-0.0012453735051159692,-0.0,-0.0,0.5665067889443411,746
1,0.0707141343983726,0,0,0.3333333333333333,0.7327706049983708,0.023571378132790866,1.0,0.0,0.0,0.05333333333333333,0.18333333333333335,0.1831926512495927,0.2,-0.005333333333333333,-0.0011785689066395435,-0.0,-0.0,0.5600140823429531,747
1,0.07472241030695814,0,0,0.3333333333333333,0.7078631348960513,0.02490747010231938,1.0,0.0,0.0,0.06,0.18333333333333335,0.17696578372401284,0.2,-0.006,-0.0012453735051159692,-0.0,-0.0,0.5530537435522301,748
0,0.07472241030695859,0,1,0.0,0.6829556647937318,0.02490747010231953,1.0,0.0,0.3333333333333333,0.08,0.0,0.17073891619843296,0.2,-0.008,-0.0012453735051159765,-0.0,-0.016666666666666666,0.3448268760266503,749
1,0.08650546147823546,0,0,0.3333333333333333,0.6541205109676533,0.028835153826078486,1.0,0.0,0.0,0.05333333333333333,0.18333333333333335,0.16353012774191333,0.2,-0.005333333333333333,-0.0014417576913039244,-0.0,-0.0,0.5400883700506095,750
2,0.22594200618356597,0,1,0.6666666666666666,0.5788065089064647,0.07531400206118866,1.0,0.0,0.3333333333333333,0.026666666666666665,0.3666666666666667,0.14470162722661617,0.2,-0.0026666666666666666,-0.003765700103059433,-0.0,-0.016666666666666666,0.68826926045689,751
1,0.08650546147823568,0,0,0.3333333333333333,0.5499713550803861,0.02883515382607856,1.0,0.0,0.0,0.03333333333333333,0.18333333333333335,0.13749283877009652,0.2,-0.0033333333333333335,-0.001441757691303928,-0.0,-0.0,0.5160510810787927,752
0,0.0029999999999998916,0,0,0.0,0.5489713550803862,0.0009999999999999638,1.0,0.0,0.0,0.05333333333333333,0.0,0.13724283877009655,0.2,-0.005333333333333333,-4.999999999999819e-05,-0.0,-0.0,0.3318595054367632,753
2,0.2259420061835662,0,1,0.6666666666666666,0.4736573530191974,0.07531400206118873,1.0,0.0,0.3333333333333333,0.03333333333333333,0.3666666666666667,0.11841433825479936,0.2,-0.0033333333333333335,-0.0037657001030594363,-0.0,-0.016666666666666666,0.6613153048184066,754
1,0.07071413439837215,0,0,0.3333333333333333,0.4500859748864067,0.023571378132790716,1.0,0.0,0.0,0.04666666666666667,0.18333333333333335,0.11252149372160168,0.2,-0.004666666666666667,-0.0011785689066395359,-0.0,-0.0,0.49000959148162887,755
1,0.15822787178519393,0,1,0.3333333333333333,0.3973433509580087,0.05274262392839798,1.0,0.0,0.3333333333333333,0.05333333333333333,0.18333333333333335,0.09933583773950218,0.2,-0.005333333333333333,-0.002637131196419899,-0.0,-0.016666666666666666,0.4580320398764156,756
1,0.15421959587660794,0,1,0.3333333333333333,0.3459368189991394,0.051406531958869316,1.0,0.0,0.3333333333333333,0.06,0.18333333333333335,0.08648420474978485,0.2,-0.006,-0.002570326597943466,-0.0,-0.016666666666666666,0.44458054481850806,757
1,0.15822787178519393,0,1,0.3333333333333333,0.29319419507074146,0.05274262392839798,1.0,0.0,0.3333333333333333,0.04,0.18333333333333335,0.07329854876768536,0.2,-0.004,-0.002637131196419899,-0.0,-0.016666666666666666,0.4333280842379322,758
1,0.08650546147823568,0,0,0.3333333333333333,0.26435904124466286,0.02883515382607856,1.0,0.0,0.0,0.05333333333333333,0.18333333333333335,0.06608976031116572,0.2,-0.005333333333333333,-0.001441757691303928,-0.0,-0.0,0.44264800261986176,759
1,0.15421959587660794,0,1,0.3333333333333333,0.21295250928579357,0.051406531958869316,1.0,0.0,0.3333333333333333,0.06666666666666667,0.18333333333333335,0.05323812732144839,0.2,-0.006666666666666667,-0.002570326597943466,-0.0,-0.016666666666666666,0.41066780072350495,760
1,0.08650546147823568,0,0,0.3333333333333333,0.184117355459715,0.02883515382607856,1.0,0.0,0.0,0.08,0.18333333333333335,0.04602933886492875,0.2,-0.008,-0.001441757691303928,-0.0,-0.0,0.4199209145069581,761
0,0.07071413439837215,0,1,0.0,0.1605459773269243,0.023571378132790716,1.0,0.0,0.3333333333333333,0.1,0.0,0.040136494331731075,0.2,-0.010000000000000002,-0.0011785689066395359,-0.0,-0.016666666666666666,0.2122912587584249,762
2,0.200876468444738,1,0,0.6666666666666666,0.09358715451201162,0.06695882281491267,0.6666666666666666,0.3333333333333333,0.0,0.02,0.3666666666666667,0.023396788628002905,0.13333333333333333,-0.002,-0.0033479411407456336,-0.06666666666666667,-0.0,0.4513821808205907,763
2,0.14143654470533046,0,0,0.6666666666666666,0.04644163961023481,0.04714551490177682,0.6666666666666666,0.0,0.0,0.02,0.3666666666666667,0.011610409902558702,0.13333333333333333,-0.002,-0.002357275745088841,-0.0,-0.0,0.5072531341574699,764
0,0.044608666009542636,1,0,0.0,0.031572084273720595,0.014869555336514212,0.3333333333333333,0.3333333333333333,0.0,0.04,0.0,0.007893021068430149,0.06666666666666667,-0.004,-0.0007434777668257107,-0.06666666666666667,-0.0,0.0031495433016044405,765
1,0.06871413439837218,0,0,0.3333333333333333,0.008667372807596536,0.02290471146612406,0.3333333333333333,0.0,0.0,0.02,0.18333333333333335,0.002166843201899134,0.06666666666666667,-0.002,-0.0011452355733062032,-0.0,-0.0,0.24902160762859293,766
1,0.15822787178519393,0,1,0.3333333333333333,0.947257376071602,0.05274262392839798,1.0,0.0,0.3333333333333333,0.02,0.18333333333333335,0.2368143440179005,0.2,-0.002,-0.002637131196419899,-0.0,-0.016666666666666666,0.5988438794881471,768
1,0.08650546147823546,0,0,0.3333333333333333,0.9184222222455235,0.028835153826078486,1.0,0.0,0.0,0.03333333333333333,0.18333333333333335,0.22960555556138088,0.2,-0.0033333333333333335,-0.0014417576913039244,-0.0,-0.0,0.608163797870077,769
2,0.15822787178519437,0,0,0.6666666666666666,0.8656795983171254,0.052742623928398125,1.0,0.0,0.0,0.03333333333333333,0.3666666666666667,0.21641989957928134,0.2,-0.0033333333333333335,-0.0026371311964199064,-0.0,-0.0,0.7771161017161948,770
2,0.1542195958766075,0,0,0.6666666666666666,0.8142730663582562,0.05140653195886916,1.0,0.0,0.0,0.026666666666666665,0.3666666666666667,0.20356826658956406,0.2,-0.0026666666666666666,-0.002570326597943458,-0.0,-0.0,0.7649979399916207,771
3,0.2259420061835664,0,0,1.0,0.7389590642970675,0.07531400206118881,1.0,0.0,0.0,0.02,0.55,0.18473976607426687,0.2,-0.002,-0.0037657001030594406,-0.0,-0.0,0.9289740659712075,772
0,0.0029999999999996696,0,0,0.0,0.7379590642970676,0.0009999999999998899,1.0,0.0,0.0,0.04,0.0,0.1844897660742669,0.2,-0.004,-4.999999999999449e-05,-0.0,-0.0,0.3804397660742669,773
2,0.15421959587660794,0,0,0.6666666666666666,0.6865525323381982,0.051406531958869316,1.0,0.0,0.0,0.03333333333333333,0.3666666666666667,0.17163813308454956,0.2,-0.0033333333333333335,-0.002570326597943466,-0.0,-0.0,0.7324011398199395,774
1,0.1424365447053304,0,1,0.3333333333333333,0.6390736841030881,0.04747884823511014,1.0,0.0,0.3333333333333333,0.04666666666666667,0.18333333333333335,0.15976842102577202,0.2,-0.004666666666666667,-0.002373942411755507,-0.0,-0.016666666666666666,0.5193944786140166,775
2,0.22594200618356597,0,1,0.6666666666666666,0.5637596820418994,0.07531400206118866,1.0,0.0,0.3333333333333333,0.03333333333333333,0.3666666666666667,0.14093992051047485,0.2,-0.0033333333333333335,-0.003765700103059433,-0.0,-0.016666666666666666,0.6838408870740821,776
1,0.15822787178519415,0,1,0.3333333333333333,0.5110170581135014,0.05274262392839805,1.0,0.0,0.3333333333333333,0.03333333333333333,0.18333333333333335,0.12775426452837535,0.2,-0.0033333333333333335,-0.0026371311964199025,-0.0,-0.016666666666666666,0.48845046666528874,777
0,0.0029999999999998916,0,0,0.0,0.5100170581135014,0.0009999999999999638,1.0,0.0,0.0,0.05333333333333333,0.0,0.12750426452837535,0.2,-0.005333333333333333,-4.999999999999819e-05,-0.0,-0.0,0.322120931195042,778
1,0.07472241030695836,0,0,0.3333333333333333,0.485109588011182,0.024907470102319456,1.0,0.0,0.0,0.05333333333333333,0.18333333333333335,0.1212773970027955,0.2,-0.005333333333333333,-0.0012453735051159728,-0.0,-0.0,0.49803202349767955,779
2,0.14243654470533018,0,0,0.6666666666666666,0.4376307397760719,0.04747884823511006,1.0,0.0,0.0,0.04,0.3666666666666667,0.10940768494401798,0.2,-0.004,-0.0023739424117555034,-0.0,-0.0,0.6697004091989291,780
1,0.2259420061835662,0,2,0.3333333333333333,0.3623167377148832,0.07531400206118873,1.0,0.0,0.6666666666666666,0.05333333333333333,0.18333333333333335,0.0905791844287208,0.2,-0.005333333333333333,-0.0037657001030594363,-0.0,-0.03333333333333333,0.43148015099232806,781
1,0.15421959587660794,0,1,0.3333333333333333,0.31091020575601386,0.051406531958869316,1.0,0.0,0.3333333333333333,0.06,0.18333333333333335,0.07772755143900346,0.2,-0.006,-0.002570326597943466,-0.0,-0.016666666666666666,0.43582389150772666,782
0,0.0029999999999998916,0,0,0.0,0.3099102057560139,0.0009999999999999638,1.0,0.0,0.0,0.08,0.0,0.07747755143900348,0.2,-0.008,-4.999999999999819e-05,-0.0,-0.0,0.2694275514390035,783
0,0.0030000000000001137,0,0,0.0,0.30891020575601386,0.001000000000000038,1.0,0.0,0.0,0.1,0.0,0.07722755143900346,0.2,-0.010000000000000002,-5.00000000000019e-05,-0.0,-0.0,0.26717755143900346,784
1,0.15822787178519393,0,1,0.3333333333333333,0.2561675818276159,0.05274262392839798,1.0,0.0,0.3333333333333333,0.09333333333333334,0.18333333333333335,0.06404189545690397,0.2,-0.009333333333333334,-0.002637131196419899,-0.0,-0.016666666666666666,0.4187380975938174,785
1,0.07071413439837215,0,0,0.3333333333333333,0.23259620369482517,0.023571378132790716,1.0,0.0,0.0,0.08666666666666666,0.18333333333333335,0.05814905092370629,0.2,-0.008666666666666666,-0.0011785689066395359,-0.0,-0.0,0.4316371486837335,786
0,0.0030000000000000027,0,0,0.0,0.23159620369482517,0.0010000000000000009,1.0,0.0,0.0,0.10666666666666666,0.0,0.05789905092370629,0.2,-0.010666666666666666,-5.000000000000005e-05,-0.0,-0.0,0.24718238425703964,787
0,0.1311540581377798,1,1,0.0,0.18787818431556524,0.04371801937925993,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07,0.0,0.04696954607889131,0.13333333333333333,-0.007000000000000001,-0.002185900968962997,-0.06666666666666667,-0.016666666666666666,0.08778364510992832,788
1,0.06971413439837215,0,0,0.3333333333333333,0.16464013951610787,0.023238044799457385,0.6666666666666666,0.0,0.0,0.06,0.18333333333333335,0.04116003487902697,0.13333333333333333,-0.006,-0.0011619022399728693,-0.0,-0.0,0.35066479930572075,789
0,0.0020000000000000018,0,0,0.0,0.1639734728494412,0.0006666666666666673,0.6666666666666666,0.0,0.0,0.08,0.0,0.0409933682123603,0.13333333333333333,-0.008,-3.333333333333337e-05,-0.0,-0.0,0.1662933682123603,790
0,0.0020000000000000018,0,0,0.0,0.16330680618277452,0.0006666666666666673,0.6666666666666666,0.0,0.0,0.1,0.0,0.04082670154569363,0.13333333333333333,-0.010000000000000002,-3.333333333333337e-05,-0.0,-0.0,0.16412670154569362,791
0,0.07372241030695825,0,1,0.0,0.13873266941378845,0.024574136768986083,0.6666666666666666,0.0,0.3333333333333333,0.12,0.0,0.03468316735344711,0.13333333333333333,-0.012,-0.0012287068384493043,-0.0,-0.016666666666666666,0.13812112718166447,792
